regalCode,description,Retail Excl VAT,Trade Excl VAT,trade,retail,subcategory,category
,CALL POINTS & ACCESSORIES,,,0,0,,fir
FR02,SP Green Call Point Break Glass,213,149,244.95,171.35,,fir
FR02-1,SP Green Call Point Resettable,243,173,279.45,198.95,,fir
FR03,SP Red Call Point Break Glass,213,149,244.95,171.35,,fir
FR03-1,SP Red Call Point Resettable,248,173,285.2,198.95,,fir
FR04,Spare Glass for FR02 (75mm x 43mm) Big,28,19,32.2,21.85,,fir
FR04-1,Call Point - Spare Plastic - DMN800,35,24,40.25,27.6,,fir
FR04-8,Insert for Resettable Call Points,36,24,41.4,27.6,,fir
FR05,Emergency Key Holder - Fire,162,113.4,186.3,130.41,,fir
FR06-1,Emergency Key Holder - Spare Glass FR05,8.3,5.8,9.545,6.67,,fir
FR07,Call Point - Spare Glass - DM711,19,13.1,21.85,15.065,,fir
FR07-1,Call Point - Yellow Complete,292,204,335.8,234.6,,fir
FR09,Call Point - Green Front Only DMN700G,292,204,335.8,234.6,,fir
FR09-1,Call Point - Red Front Only DMN700R,226,157.6,259.9,181.24,,fir
FR10,Call Point - Green Back Box Only DMN787G,113,78.9,129.95,90.735,,fir
FR10-1,Call Point - Red Back Box Only DMN787,87,60.9,100.05,70.035,,fir
FR16,Keyguard Spare Perspex for FR18,175,122,201.25,140.3,,fir
FR18,Keyguard w-switch - Red - DM796,1154,807.5,1327.1,928.625,,fir
FR29,Union Fire Bolt - Redlam,349.6,244.7,402.04,281.405,,fir
FR29-1,Union Fire Bolt - Tube,17.2,12,19.78,13.8,,fir
FR30,Smoke Detector Tester -Aerosol - SC010,870,609,1000.5,700.35,,fir
,SMOKE DETECTORS - FIRE DETECTORS,,,0,0,,fir
FR14,Heat Detector - Apollo S65 - DT654,413.9,289.7,475.985,333.155,,fir
FR19,Smoke Detector - Optical S65 - DP652,392,274,450.8,315.1,,fir
FR22-1,Securi-prod Photoelectric Smoke Detector,350,249,402.5,286.35,,fir
FR23,Smoke Detector - Base S65 - DB860,89,62,102.35,71.3,,fir
FR23-1,Smoke Detector - Relay Base S65 - DB650,663,464,762.45,533.6,,fir
FR28-5,Standalone Mini Carbon Monoxide Detector,295,232.89,339.25,267.8235,,fir
SOUND DEVICES,,,,0,0,,fir
SD09,"Motorised Siren - 12V, 17A 1000m",3753,2627,4315.95,3021.05,,fir
SD10,Motorised Siren - 12V 500m,1789,1252,2057.35,1439.8,,fir
SD11,Motorised Siren - 220VAC 1000m,3753,2627,4315.95,3021.05,,fir
SD12,Motorised Siren - 220VAC 500m,1789,1252,2057.35,1439.8,,fir
FR08,"Fire Bell - 12VDC 6""",778,544,894.7,625.6,,fir
FR08-2,Fire Bell - 24VDC 6inch - AB360,855,598,983.25,687.7,,fir
FR11,Flashni Siren - Red - 24V - ASC366,2582,1807,2969.3,2078.05,,fir
FR20,Siren Roshni - 12-24VDC - AS363,665,464.9,764.75,534.635,,fir
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 65,,,0,0,,
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
GARAGE DOOR AUTOMATION,,,,0,0,,
Our Code,Item Description,,Retail Excl VAT,0,#VALUE!,,
GDO MOTORS & EXTRUSIONS,,,,0,0,,
GA94-2,Centurion GDO SDO4 T10 Sectional Kit,,2816,0,3238.4,EOL,aut
GA94-3,Centurion GDO SDO4 T10 Tip-Up Kit,,2816,0,3238.4,EOL,aut
GA94-8,Centurion GDO SDO4 T10 Drive Unit,2,228,2.3,262.2,EOL,aut
GA94-9,Centurion GDO SDO4 T12 Drive Unit,2,552,2.3,634.8,EOL,aut
GA94-10,Centurion GDO SDO4 DP PCB,,906.97,0,1043.0155,,aut
GA94-11,Centurion GDO SDO4 Smart DP PCB,1,53.33,1.15,61.3295,,aut
GA94-12,Centurion GDO SDO4 T10 & T12 Track Carav,,845.33,0,972.1295,,aut
GA99,SDO4 Single Piece Track Sectional Belt,,588,0,676.2,,aut
GA99-1,SDO4 Single Piece Track TipUp Belt Drive,,605.33,0,696.1295,,aut
GA99-2,SDO4 SMART T10 GDO Sectional Kit,2,920,2.3,1058,,aut
GA99-3,SDO4 SMART T10 GDO Tip-Up Kit,2,920,2.3,1058,,aut
GA99-4,SDO4 SMART T12 GDO Sectional Kit Inc WP,3,236,3.45,271.4,,aut
GA99-5,SDO4 SMART T12 GDO Tip Up Kit Inc WP,3,236,3.45,271.4,,aut
GA99-8,SDO4 SMART T10 GDO Drive Head 24V V2,2,332,2.3,381.8,,aut
GA99-9,SDO4 SMART T12 GDO Drive Head 24V V2,2,648,2.3,745.2,,aut
GA136-1,SUPALIFT - RDO2 GDO Roll-Up Motor Kit,2,433.33,2.3,498.3295,,aut
GA137,SUPALIFT - RDO-1-2 DC BP PCB For Rollup,1,33,1.15,37.95,,aut
GA137-2,RDO Domestic Rollup Control Box Assembly,1,408.57,1.15,469.8555,,aut
GA137-3,RDO Domestic Rollup Drum Wheel 280mm,,93.33,0,107.3295,,aut
GA100-3,DC Blue PICO 3.2M KIT incl 2 x Tx4 & Bat,2,708,2.3,814.2,,aut
GA100-5,DC Blue PICO 2.2M KIT incl 2xTx4 & Batt,2,638,2.3,733.7,,aut
GA100-6,DC Blue PICO 3.7M KIT incl 2xTx4 & Batt,2,874,2.3,1005.1,,aut
GA157,DC Blue Advanced Roll-Up GDO Kit Inc 2Tx,2,118,2.3,135.7,,aut
GA157-1,DC Blue Advanced Roll-Up GDO Kit & CW,2,257,2.3,295.55,,aut
GA100-10,DC Blue Advanced 24V DC Tip-Up Kit,2,888,2.3,1021.2,,aut
GA100-11,DC Blue Advanced 24V DC Sectional Kit,2,957,2.3,1100.55,,aut
GA100-12,DC Blue Advanced 24V DC Caravan Kit,3,122,3.45,140.3,,aut
GA102,DC Blue Advanced HighSpeed Sectional GDO,3,174,3.45,200.1,,aut
GA107-1,DC Blue Advanced Head incl 24V Battery,2,423,2.3,486.45,,aut
GA107-17,DC Blue Advanced Control Card Kit,1,124,1.15,142.6,,aut
RGA100-4,DC Blue Advanced 3.2M Drawbar Only,,876,0,1007.4,,aut
RGA100-5,DC Blue Advanced 2.2M Drawbar Only,,813,0,934.95,,aut
BA38-2,SP Batt 24V 3.5Ah SLA for DC Blue Digita,,629,0,723.35,,aut
GA158,NICE Soon 24VDC Sectional GDO 20SQM,6,440,6.9,506,,aut
GA159,NICE Sumo 24VDC Sectional GDO 35SQM,9,627,10.35,721.05,,aut
GA151,DC Blue Roll-Up GDO Counterweight,,293,0,336.95,,aut
GA152,DC Blue Roll-Up GDO Adaptor Plate,,177,0,203.55,,aut
GA107-3,DC Blue Control Cards (CGDO),,879,0,1010.85,,aut
GA107-37,Nice DC Blue Advanced Roll-Up PCB,,581,0,668.15,,aut
GA88-7,GEMINI - GDO Sectional 24VDC,2,816,2.3,938.4,,aut
GA87,GEMINI - GDO Roll-Up 12VDC,2,778.83,2.3,895.6545,,aut
GA88-11,GEMINI - GDO DC PCB 24 Incl RX Module,,516.17,0,593.5955,,aut
GA87-9,GEMINI - Garage Door Motor Only,1,881.39,1.15,1013.5985,,aut
GA87-10,GEMINI GDO Extrusion Sectional,1,35.75,1.15,41.1125,,aut
GA87-11,GEMINI GDO Extrusion Sectional Caravan,1,140.18,1.15,161.207,,aut
GA87-12,GEMINI GDO Extrusion Secional Long,1,816.74,1.15,939.251,,aut
GA87-13,GEMINI GDO Extrusion Tipup,1,88,1.15,101.2,,aut
GA87-14,GEMINI GDO Extrusion Rollup,,897.44,0,1032.056,,aut
GA87-15,GEMINI GDO Extrusion Rollup Caravan,1,53,1.15,60.95,,aut
,,,,0,0,,aut
Prices are subject to change without prior notice.,,,,0,0,,aut
E&OE. Valid until 31st March 2023.,Page: 66,,,0,0,,aut
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,aut
,,,,0,0,,aut
Trade Price List,,,,0,0,,aut
GARAGE DOOR AUTOMATION,,,,0,0,,aut
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,aut
,DIGI - MOTORS & EXTRUSIONS,,,0,0,,aut
GA96,DigiDoor ONE Sectional GDO BatteryBackup,3906,2874,4491.9,3305.1,,aut
GA96-1,DigiDoor SIX Sectional Garage Door Motor,3305,2619,3800.75,3011.85,,aut
GA96-2,DigiDoor SIX 24V Caravan Garage Door Mot,3870,2709,4450.5,3115.35,,aut
ACCESSORIES,,,,0,0,,aut
GA91-3,DigiDoor - II Carriage Assembly,99,69,113.85,79.35,,aut
GA95-2,DigiDoor - II PCB,1915,1340,2202.25,1541,,aut
GA92,DigiDoor Wireless Radio Console,268,187,308.2,215.05,,aut
BA38-1,BATT - 24V 2.4A-H SLA for DigiDoor 1,618,432,710.7,496.8,,aut
,BOOM GATE AUTOMATION SYSTEMS,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
,BOOM GATES & TRAFFIC ACCESS SYSTEMS,,,0,0,,auto
GA81-4,CENTINEL 3 - 4.5 - 6m Mild Steel ex Pole,11104.29,7773,12769.9335,8938.95,,auto
GA81-5,CENTINEL 3 - 4.5 - 6m Stainless ex Pole,11885.71,8320,13668.5665,9568,,auto
GA84-3,SECTOR II DC 3m Barrier Kit Mild Steel,23027.14,16119,26481.211,18536.85,,auto
GA84-4,SECTOR II DC 4.5m Barrier Kit Mild Steel,24705.71,17294,28411.5665,19888.1,,auto
GA84-6,SECTOR II DC 6m Barrier Kit Mild Steel,26107.14,18275,30023.211,21016.25,,auto
GA84-10,SECTOR II DC 3m Barrier Kit 316SS,32634.29,22844,37529.4335,26270.6,,auto
GA84-11,SECTOR II DC 4.5m Barrier Kit 316SS,35237.14,24666,40522.711,28365.9,,auto
GA84-12,SECTOR II DC 6m Barrier Kit 316SS,36247.14,25373,41684.211,29178.95,,auto
GA80-1,"SECTOR II Jack Knife Assembly, Incl Rod",5130,3591,5899.5,4129.65,,auto
GA83-3,SECTOR Break Away Coupler Assembly,2745.71,1922,3157.5665,2210.3,,auto
GA81-1,Boom Pole - 6m Aluminium,1832.86,1283,2107.789,1475.45,,auto
GA81-2,Boom Pole - 3m Aluminium,952.86,667,1095.789,767.05,,auto
GA81-7,Boom Pole - 4.5m Aluminium,1404.29,983,1614.9335,1130.45,,auto
GA81-18,Centurion Boom Pole Joiner,634.29,444,729.4335,510.6,,auto
,,,,0,0,,auto
GA120,CLAWS Spike System 3m I-Drive F-Mount,53640,37548,61686,43180.2,,auto
GA120-1,CLAWS Spike System 4.5m I-Drive F-Mount,72197.14,50538,83026.711,58118.7,,auto
GA121,CLAWS Spike System 3m I-Drive S-Mount,71198.57,49839,81878.3555,57314.85,,auto
GA121-1,CLAWS Spike System 4.5m I-Drive S-Mount,96475.71,67533,110947.0665,77662.95,,auto
GA122,CLAWS Spike System 3m D-Drive F-Mount,51957.14,36370,59750.711,41825.5,,auto
GA122-1,CLAWS Spike System 4.5m D-Drive F-Mount,70514.29,49360,81091.4335,56764,,auto
GA123,CLAWS Spike System 3m D-Drive S-Mount,63754.29,44628,73317.4335,51322.2,,auto
GA123-1,CLAWS Spike System 4.5m D-Drive S-Mount,89031.43,62322,102386.1445,71670.3,,auto
GA123-4,CLAWS Spike Kit Direct Drive Surface Mnt,10624,7436.78,12217.6,8552.297,,auto
GA125,Traffic Light Kit - 2 Way Red & Green,3268.57,2288,3758.8555,2631.2,,auto
GA125-1,Traffic Light Mounting Post stainless,490,343,563.5,394.45,,auto
GA126,Centurion TRAPEX Mounting Kit V2 SS Type,1690,1183,1943.5,1360.45,,auto
GA126-1,Centurion Barrier Fence SECN 1.5m,2164.29,1515,2488.9335,1742.25,,auto
,,,,0,0,,auto
Prices are subject to change without prior notice.,,,,0,0,,auto
E&OE. Valid until 31st March 2023.,Page: 67,,,0,0,,auto
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,auto
,,,,0,0,,auto
Trade Price List,,,,0,0,,auto
BOOM GATE AUTOMATION SYSTEMS,,,,0,0,,auto
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,auto
,BOOM GATES & TRAFFIC ACCESS SYSTEMS,,,0,0,,auto
GA143-2,Nice Traffic Barrrier Straight Pole 4m,1593,1337.96,1831.95,1538.654,,auto
GA147-1,Nice Traffic Barrrier ACDC-M LH +4m Pole,18366,15426.66,21120.9,17740.659,,auto
GA147-2,Nice Traffic Barrrier ACDC-M RH +4m Pole,18366,15426.66,21120.9,17740.659,,auto
GA147-3,Nice Traffic Barrrier ACDC-L LH + Telesc,19158,16092.34,22031.7,18506.191,,auto
GA147-4,Nice Traffic Barrrier ACDC-L RH + Telesc,19158,16092.34,22031.7,18506.191,,auto
GA147-5,Nice Traffic Barrrier ACDC-L LH + Fence,23260,19537.98,26749,22468.677,,auto
GA147-6,Nice Traffic Barrrier ACDC-L RH + Fence,23260,19537.98,26749,22468.677,,auto
GA147-7,Nice Traffic Barrrier ACDC-L LH 180 JKnf,23239,19520.42,26724.85,22448.483,,auto
GA147-8,Nice Traffic Barrrier ACDC-L RH 180 JKnf,23239,19520.42,26724.85,22448.483,,auto
GA147-9,Nice Traffic Barrrier Light Red - Green,2717,2282.13,3124.55,2624.4495,,auto
GA146-3,Nice Manual Barrier 4m Kit,8345,7009.36,9596.75,8060.764,,auto
GA148,Nice Spear Module Surf Mnt 1.2m Spike,14780,12414.61,16997,14276.8015,,auto
GA148-1,Nice Spear Module Surf Mnt Drive Uint,18653,15668.13,21450.95,18018.3495,,auto
GA148-2,Nice Road Spear Kit Complete 1.8m,37143,26000,42714.45,29900,,auto
GA148-3,Nice Road Spear Kit Complete 3.0m,49246,41366,56632.9,47570.9,,auto
GA148-4,Nice Road Spear Kit Complete 4.2m,63886,53664,73468.9,61713.6,,auto
GA148-5,Nice Road Spear Kit Complete 5.4m,78527,65962,90306.05,75856.3,,auto
GA148-6,Nice Road Spear Kit Complete 6.6m,93167,78260,107142.05,89999,,auto
GA148-7,Nice Road Spear Kit Complete 7.8m,115715,81000,133072.25,93150,,auto
GA148-9,Nice Spear Module Surface Mnt End Cap,2071,1449.6,2381.65,1667.04,,auto
LOOP DETECTORS,,,,0,0,,auto
GA31-1,Loop Detector - 11 Pin Socket,65,45,74.75,51.75,,auto
GA31-3,Loop Detector - Single Channel 220V SS,570,399,655.5,458.85,,auto
GA31-4,Loop Detector - Dual 12 - 24VDC SS,856,599,984.4,688.85,,auto
GA31-5,Loop Detector - Single Channel 12V SS,570,399,655.5,458.85,,auto
GA31-6,Loop Detector - Single Channel 12V MD201,449,377.14,516.35,433.711,,auto
GA31-7,Loop Detector - FLUX SA 1Ch 12-24V AC-DC,705.71,494,811.5665,568.1,,auto
GA31-8,Loop Detector - FLUX 11 Pin 1Ch 12-24V,984.29,689,1131.9335,792.35,,auto
CB64,Cable Silicon 1.5mm Red - 100m - Loop,789,552,907.35,634.8,,auto
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 68,,,0,0,,
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
CABLE AND ACCESSORIES,,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
CABLE,,,,0,0,,
CB46,Ripcord - 0.2mm Brown - 100m,171.5,120,197.225,138,,cab
CB47,Ripcord - 0.2mm White - 100m,171.5,106,197.225,121.9,,cab
CB54,Ripcord - 0.5mm White - 100m BC,555,388,638.25,446.2,,cab
CB55-1,Ripcord - 1mm BC White - 100m,953,667,1095.95,767.05,,cab
CB20,Comms - 4 Core Brown -100m,265.8,186,305.67,213.9,,cab
CB22,Comms - 4 Core White -100m,265.8,186,305.67,213.9,,cab
CB23,Comms - 6 Core Brown -100m,377.2,264,433.78,303.6,,cab
CB24,Comms - 6 Core White -100m,377.2,233,433.78,267.95,,cab
CB25,Comms - 8 Core Brown -100m,515.8,361,593.17,415.15,,cab
CB26,Comms - 8 Core White -100m,515.8,319,593.17,366.85,,cab
CB12,Comms - 10 Core Brown -100m,638.6,447,734.39,514.05,,cab
CB13,Comms - 10 Core White -100m,638.6,447,734.39,514.05,,cab
CB14,Comms - 12 Core Brown -100m,752,526,864.8,604.9,,cab
CB15,Comms - 12 Core White -100m,752,526,864.8,604.9,,cab
CB17,Comms - 20 Core White -100m,1335,934,1535.25,1074.1,,cab
CB57,Stranded - 20 Core White - 100m,963,674,1107.45,775.1,,cab
CB56,Stranded 12 Core BC Wht - 100m,939,657,1079.85,755.55,,cab
CB58,Stranded 4 Core BC Wht - 100m,316,221,363.4,254.15,,cab
CB59,Stranded 6 Core BC Wht - 100m,422,295,485.3,339.25,,cab
CB60,Stranded 8 Core BC Wht - 100m,634.3,444,729.445,510.6,,cab
CB01,Cabtyre - 0.5mm 3 Core Black - 100m,899,649,1033.85,746.35,,cab
CB04,Cabtyre - 1.0mm 3 Core Black - 100m,1548,1083,1780.2,1245.45,,cab
CB05,Cabtyre - 1.5mm 3 Core Black - 100m,2125,1487,2443.75,1710.05,,cab
CB06,Cabtyre - 1.5mm 3 Core White - 100m,1999,1399,2298.85,1608.85,,cab
CB07,Cabtyre - 0.5mm 3 Core White - 100m,885,619,1017.75,711.85,,cab
CB44,Norsc - 1.5mm 2 Core + Earth - 100m,1993,1395,2291.95,1604.25,,cab
CB61,Twin + Earth 1.5mm Flat - 100m,1560,1092,1794,1255.8,,cab
CB61-1,Twin + Earth 2.5mm Flat - 100m,2399,1679,2758.85,1930.85,,cab
,Twin + Earth also available in 25m rolls,,,0,0,,cab
CB33,Mylar - 1 Pair 0.22 - 100m,450,315,517.5,362.25,,cab
CB35,Mylar - 2 Pair 0.22 - 100m,655,458,753.25,526.7,,cab
CB37,Mylar - 3 Pair 0.22 - 100m,825,565,948.75,649.75,,cab
CB39,Mylar - 4 Pair 0.22 - 100m,1280,896,1472,1030.4,,cab
CB41,Mylar - 6 Pair 0.22 - 100m,1979,1385,2275.85,1592.75,,cab
,"Mylar available in up to 12 Pair, 0.5mm & 500m rolls",,,0,0,,cab
CB63-2,Fire Cable - 1 Pair 0.8mm - 100m FR20,1039,727,1194.85,836.05,,cab
CB63-3,Fire Cable - 2 Pair 0.8mm - 100m FR20,1678,1174,1929.7,1350.1,,cab
CB63-7,Fire Cable - 1 Pair 1mm - 200m PH30,3328,2344,3827.2,2695.6,,cab
,FR20 Fire Cable also available in 500m rolls,,,0,0,,cab
CB65,Cable - CAT5 CCA 10Mbps - 100m,356,249,409.4,286.35,,cab
CB69,Cable - CAT5E UTP BC 100m,806,564,926.9,648.6,,cab
CB69-2,Cable - CAT5E UTP BC 500m,4296,3007,4940.4,3458.05,,cab
CB70,Cable - CAT6E UTP BC 100m,1042,729,1198.3,838.35,,cab
CB70-1,Cable - CAT6E U-UTP BC 300m Grey,3303,2312,3798.45,2658.8,,cab
CB70-2,Cable - CAT6E U-UTP BC 500m Grey,5506,3854,6331.9,4432.1,,cab
CA41,Trunking YT1 16x16mm - 2m,27,18.5,31.05,21.275,,cab
CA42,Trunking YT2 16x25mm - 3m,48,33.1,55.2,38.065,,cab
CA45,Trunking YT3 16x40mm - 3m,61,42.2,70.15,48.53,,cab
CA44,Trunking YT4 25x40mm - 3m,71,49.3,81.65,56.695,,cab
CA43,Trunking YT5 40x40mm - 3m,93.5,65.4,107.525,75.21,,cab
CA40,Trunking NBT4 100x40mm - 3m,235,162,270.25,186.3,,cab
,,,,0,0,,cab
Prices are subject to change without prior notice.,,,,0,0,,cab
E&OE. Valid until 31st March 2023.,Page: 69,,,0,0,,cab
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,cab
,,,,0,0,,cab
Trade Price List,,,,0,0,,cab
CABLE AND ACCESSORIES,,,,0,0,,cab
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,cab
,CONDUIT & CONDUIT ACCESSORIES,,,0,0,,cab
CA24-1,Insul Tape - 20mx18mm Nitto Bk,33.4,23.1,38.41,26.565,,cab
CA26-1,Insul Tape - 20mx18mm Nitto Wt,33.4,23.1,38.41,26.565,,cab
,"Also available Red, Green & Blue",,,0,0,,cab
CA06,Cable Tie Small 100x2.5mm Wht - 100,33.5,23.4,38.525,26.91,,cab
CA07,Cable Tie Small 100x2.5mm Blk - 100,32.5,22.7,37.375,26.105,,cab
CA04,Cable Tie Med 200x5mm Blk - 100,107.8,75.4,123.97,86.71,,cab
CA05,Cable Tie Med 200x5mm Wht - 100,120.9,84.6,139.035,97.29,,cab
CA01,Cable Tie Large 400x5mm Wht - 100,249.3,174.5,286.695,200.675,,cab
CA03,Cable Tie Large 400x5mm Blk - 100,223,156.1,256.45,179.515,,cab
CA09,Conduit PVC 20mm SABS - 4m,27,18.9,31.05,21.735,,cab
CA13,Conduit PVC 20mm Coupling,1.49,1.04,1.7135,1.196,,cab
CA14,Conduit PVC 20mm Lock Wing,1.5,1.1,1.725,1.265,,cab
CA10,Conduit PVC 20mm 1-Way Box Lid & Screws,9.85,6.4,11.3275,7.36,,cab
CA11,Conduit PVC 20mm 2-Way Box Lid & Screws,10.4,6.7,11.96,7.705,,cab
CA11-2,Conduit PVC 20mm U-Type Box,15,11.3,17.25,12.995,,cab
CA12,Conduit PVC 20mm 3-Way Box Lid & Screws,11,7.1,12.65,8.165,,cab
CA08,Conduit PVC 20mm 90 Deg Bend,15.3,10.7,17.595,12.305,,cab
CA08-1,Conduit PVC 20mm Inspection Elbow,11.9,7.7,13.685,8.855,,cab
CA08-2,"Conduit PVC 20mm ""T"" Inspection Box",9.5,6.6,10.925,7.59,,cab
CA09-1,Conduit PVC 20mm Flex sold - Meter 50m R,11,7.7,12.65,8.855,,cab
CA16-1,Conduit PVC 25mm Flex - m Wht,13.2,9.2,15.18,10.58,,cab
CA18,Conduit Strap Saddle 20mm - 100,88,61.6,101.2,70.84,,cab
CA18-1,Conduit Strap Saddle 25mm - 25,42.9,30,49.335,34.5,,cab
CA27,PVC Gland - '0' White,2.9,2,3.335,2.3,,cab
CA32,PVC Saddle Round with Nail - 20mm - 25,31.5,22,36.225,25.3,,cab
CA33,PVC Saddle Round - 3mm - 100,14.2,9.9,16.33,11.385,,cab
CA34,PVC Saddle Round - 4mm - 100,12.5,8.7,14.375,10.005,,cab
CA35,PVC Saddle Round - 5mm - 100,15.3,10.7,17.595,12.305,,cab
CA36,PVC Saddle Round - 6mm - 100,18.3,12.8,21.045,14.72,,cab
CA37,PVC Saddle Round - 7mm - 100,21,13.6,24.15,15.64,,cab
CA38,PVC Saddle Round - 8mm - 100,21.5,15,24.725,17.25,,cab
CA30,PVC Saddle Round - 10mm - 100,29.9,20.9,34.385,24.035,,cab
CA31,PVC Saddle Round - 12mm - 100,42.9,30,49.335,34.5,,cab
CA47,PVC Bonding Fluid - 200ml,33,23.1,37.95,26.565,,cab
CA54,SPIRAL BIND - 12 x 30m - m,15.3,10.7,17.595,12.305,,cab
,"We also stock trunking end caps, corner pieces, terminal ends and 25mm conduit and accessories",,,0,0,,cab
PVC - ABS ENCLOSURES,,,,0,0,,cab
CA21,SP Uni Cam Mnt Enclose 115x115x48mm,58,39,66.7,44.85,,cab
CA21-1,SP L Uni Cam Mnt Enclose 161x161x48mm Wh,88,59,101.2,67.85,,cab
CA21-5,SP Enclose Blk Uni Cam Mnt 115x115x48mm,58,39,66.7,44.85,,cab
CA12-5,ENCLOSURE PVC - 4 x 2 inch Surface Mount,23.2,16.2,26.68,18.63,,cab
CA12-10,ENCLOSURE PVC - 4 x 4 inch Surface Mount,28.6,20,32.89,23,,cab
CA19-1,Enclose for 36AH Batt RL-3P H260xW220xD2,980,676,1127,777.4,,cab
CA19-3,SP Plastic Enclose 240x190x90mm,401.5,281,461.725,323.15,,cab
CA20-1,SP Plastic Enclose 190x140x70mm,199,149,228.85,171.35,,cab
CA21-2,SP Plastic Enclose 100x100x50mm,76.3,53.4,87.745,61.41,,cab
CA22-1,SP Plastic Enclose 150x110x70mm,119,81,136.85,93.15,,cab
CA59,SP Plastic Enclose 150x150x70mm,184.3,129,211.945,148.35,,cab
CA60,SP Plastic Enclose 300x220x120mm,788,569,906.2,654.35,,cab
CN17,Encolsure - Utility Box White,29.2,20.4,33.58,23.46,,cab
CN29,ENCLOSURE -273x243x92mm for 17AH Battery,348,243.1,400.2,279.565,,cab
,"FASTENERS FOR CONDUIT, TRUNKING AND CABLES",,,0,0,,cab
HW29-1,Easyhold Plug - 8mm Black - 100 pack,132,106.2,151.8,122.13,,cab
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 70,,,0,0,,
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
BATTERIES & BATTERY ACCESSORIES,,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
SLA BATTERIES,,,,0,0,,
BA02-2,SP Batt 12V 1.3Ah SLA,156,109,179.4,125.35,,pow
BA02-5,Stable Power Batt 12VDC 1.3Ah SLA,149,104,171.35,119.6,,pow
BA03-2,SP Batt 12V 12Ah SLA,573,399,658.95,458.85,,pow
BA04-2,SP Batt 12V 18Ah SLA,726,499,834.9,573.85,,pow
BA04-5,Stable Power Batt 12VDC 18Ah SLA,699,495,803.85,569.25,,pow
BA05-2,SP Batt 12V 2.3Ah SLA,214,147,246.1,169.05,,pow
BA06-2,SP Batt 12V 25Ah SLA,1429,897,1643.35,1031.55,,pow
BA33-2,Battery - 12V 33AH Securi-Prod SLA,1459,999,1677.85,1148.85,,pow
BA07-2,SP Batt 12V 40Ah SLA,2159,1498,2482.85,1722.7,,pow
BA09-2,SP Batt 12V 8.0Ah Gel,359,249,412.85,286.35,,pow
BA10-2,SP Batt 12V 100Ah Deep Cycle 328x172x220,3345,2099,3846.75,2413.85,,pow
BA10-5,Stable Power Batt 12VDC 100Ah Deep Cycle,2922,2045,3360.3,2351.75,,pow
BA11-2,SP Batt 12V 3.0Ah SLA,249,174,286.35,200.1,,pow
BA12-2,SP Batt 12V 4.5Ah SLA,235,164,270.25,188.6,,pow
BA13-2,SP Batt 12V 7.2Ah SLA,246.2,172.3,283.13,198.145,,pow
BA13-5,Stable Power Batt 12VDC 7Ah SLA,242,169,278.3,194.35,,pow
BA15,Batt 6V 1.4AH SLA 97x24x51mm,99,74,113.85,85.1,,pow
BA18-2,SP Batt 6V 4.5Ah SLA,154,107,177.1,123.05,,pow
Lithium BATTERIES,,,,0,0,,pow
BA50-1,Battery Lithium 12V 7AH Securi-Prod,781,520,898.15,598,,pow
BA50-6,Battery Lithium 12V 20AH Securi-Prod,1697,1125,1951.55,1293.75,,pow
BA50-09,Battery Lithium 12.8V 50AH Securi-Prod,4150,3190,4772.5,3668.5,,pow
BA50-12,Battery Lithium 12.8V 100AH Securi-Prod,9143,6250,10514.45,7187.5,,pow
,OTHER BATTERIES AND ACCESSORIES,,,0,0,,pow
BA01,BATT - 1.5V AAA Duracell Alkaline,17.2,12,19.78,13.8,,pow
BA19,BATT - 9V PP3 Extra HD Green,23,15.5,26.45,17.825,,pow
BA21,Battery - 9V Energizer Alkaline,55,37.2,63.25,42.78,,pow
BA26-2,BATT - AA Pack and Connectors for Optex,41.3,28.9,47.495,33.235,,pow
BA27,Batt Remote 12V PP23A,20,13.2,23,15.18,,pow
BA28,Batt 1.5V Size D Torch 61mm x 33mm Vinic,20.9,14.6,24.035,16.79,,pow
BA28-3,BATT 1.5V Size D Torch 61mm x 33mm Durac,61.5,43,70.725,49.45,,pow
